document_id,source,document,label,rlf,nf,root_word,rlf_sent,rand_sent,word_list,imp_score
A1QEGXRGKDL8VB,Amazon_Reviews/Electronics,"Easy setup and great sound.  Much bass from such a small unit.  I use it when I go surf fishing on the beaches of Destin, FL.  Lasts all night.  Great price, because some that cost 10 times as much sound like junk.  Not worth the extra price when you can get great quality for this price.....VALUE. Plus it has a built in speaker so you can get phone calls through it too....kinda cool, especially when you can't use your hands because you're reeling in a 400 lbs mako.  Buy, you won't be disappointed....come on do it, I know you want to.",1,price.....,price...+,price...,Not worth the extra price when you can get great quality for this price.....,"I use it when I go surf fishing on the beaches of Destin, FL.","['Not' 'worth' 'the' 'extra' 'price' 'when' 'you' 'can' 'get' 'great'
 'quality' 'for' 'this' 'price.....']",[2 2 1 2 2 1 1 1 1 3 3 1 1 2]
A1NPVEKFVGQXZJ,Amazon_Reviews/Books,"I absolutely loved this book! I am not a sci-fi fan at all, but the way Steve Alten writes, I could not put it down. Usually, sci-fi bores me, and I cannot finish the first chapter, but Steve makes it extremely interesting by throwing in many different senerios. I read Domain and I could not wait for this book to come out. Now I cannot wait for Phobos, the third book in the series to come out!! This book is definately worth it!!!",1,it!!!,it!+,it!,This book is definately worth it!!!,"Now I cannot wait for Phobos, the third book in the series to come out!!",['This' 'book' 'is' 'definately' 'worth' 'it!!!'],[1 1 1 1 2 5]
83057166,TripAdvisor,"The service was great. Our room was large and very comfy - two TV's, large desks, nice kitchenette, and great decor. Plenty of room for our two toddlers to play. The view inside with the large open center was amazing! We would love to go again!
We didn't like to have to pay extra for internet service, but at least there was a public computer room where we could check e-mail etc....",1,etc....,etc...+,etc...,"We didn't like to have to pay extra for internet service, but at least there was a public computer room where we could check e-mail etc....",The view inside with the large open center was amazing!,"['We' ""didn't"" 'like' 'to' 'have' 'to' 'pay' 'extra' 'for' 'internet'
 'service,' 'but' 'at' 'least' 'there' 'was' 'a' 'public' 'computer'
 'room' 'where' 'we' 'could' 'check' 'e-mail' 'etc....']",[1 2 2 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
AXO9ZV79TQ0ZO,Amazon_Reviews/Electronics,"This was a gift....
I was told it fits perfectly",1,gift....,gift...+,gift...,This was a gift....,I was told it fits perfectly,['This' 'was' 'a' 'gift....'],[2 2 1 3]
R2IECZ59gMf67zn8URBPrQ,Yelp,"I loved this place!!! Nothing fancy here just really delicious Cambodian food. The place is really small but they did a great job at accommodating our party of 6 plus two babies. Our waiter was very patient with all of our questions and our favorite part was that he told us which of his family members made which dish. I highly recommend but if you are coming.on a weekend day, expect a wait.",1,place!!!,place!+,place!,I loved this place!!!,"on a weekend day, expect a wait.",['I' 'loved' 'this' 'place!!!'],[1 5 1 5]
A36PKHGRNKYDRP,Amazon_Reviews/Electronics,"This pretty litttle device is so cool it is hard to believe. I opened mine and out popped a very pretty little white speaker which almost instantly got connected to my Iphone.
I tossed it in the pool it stayed firm and up totally waterproof and did the following:
Play music from my iphone connected via bluetooth with an extremely super sound effect and beatifull lights emitting through the pool.
The swimming expwerience with the music playing and the changing lights at night was out of this world.
A must for pool and music enthusiasts.
Great work Lightahead",1,litttle,litt+le,little,This pretty litttle device is so cool it is hard to believe.,I opened mine and out popped a very pretty little white speaker which almost instantly got connected to my Iphone.,"['This' 'pretty' 'litttle' 'device' 'is' 'so' 'cool' 'it' 'is' 'hard' 'to'
 'believe.']",[1 3 1 1 1 2 4 1 1 2 1 2]
AA8V996Q6LDWN,Amazon_Reviews/Books,"Got these Hank books for our 8 - 9 year old Grandson who did not like to read.... now you can't stop him.... he even woke up two hours early before the school bus came in order to read more chapters.... these Hank books by Henry Winkler and their special Font have opened up a whole new world for our Grandson.....  Thank you Fonzie...... Get these books,  you will not be disappointed even if your child is an avid reader... Highly Recommended to all.....",1,him....,him...+,him...,now you can't stop him....,"Get these books,  you will not be disappointed even if your child is an avid reader...","['now' 'you' ""can't"" 'stop' 'him....']",[1 1 2 2 2]
GDxWLOhcgnvMKSSXJXgw8A,Yelp,"First time here!

Awesome casino in NOLA! During my friend's bachelorette weekend we hit this spot up on our last night. So much fun!! Live dj in the actual casino was playing some major throwbacks that really had the crowd hyped!! Great way to get people to spend more haha. We visited the nightclub inside and had an epic night! So much fun!!! I'm not a gambler so I can't review the slot, machines, etc but I really loved the life inside this casino!!! Way better than any of the ones I visited in Vegas. If you want a fun night that's also close to bourbon for you must visit Harrah's! Thank me later!",1,fun!!!,fun!+,fun!,So much fun!!!,First time here!,['So' 'much' 'fun!!!'],[2 2 5]
TGiafP6BinAEGgzhlvC7Qw,Yelp,"I mean..... I think this was the best pizza slice I have ever had! It was a plain cheese slice but the cheese was seasoned in garlic and herbs and blended with the red tomato sauce and pizza dough was literally the best ever! Go and have a plain bus ass slice! You won't retreat it. Right next to them is a small bar that connects via a back door so take your big ass slice to the tables in the back, make your way to the bar and get a beer so you can enjoy your pizza with a beer.... ice cold beer! :)",1,beer....,beer...+,beer...,"Right next to them is a small bar that connects via a back door so take your big ass slice to the tables in the back, make your way to the bar and get a beer so you can enjoy your pizza with a beer....",It was a plain cheese slice but the cheese was seasoned in garlic and herbs and blended with the red tomato sauce and pizza dough was literally the best ever!,"['Right' 'next' 'to' 'them' 'is' 'a' 'small' 'bar' 'that' 'connects' 'via'
 'a' 'back' 'door' 'so' 'take' 'your' 'big' 'ass' 'slice' 'to' 'the'
 'tables' 'in' 'the' 'back,' 'make' 'your' 'way' 'to' 'the' 'bar' 'and'
 'get' 'a' 'beer' 'so' 'you' 'can' 'enjoy' 'your' 'pizza' 'with' 'a'
 'beer....']","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1
 1 1 3 1 1 1 1 2]"
IvU8zauwPbVT4H8r7IFZ_w,Yelp,"I've thought long and hard about this, but the trophy for my favorite restaurant in Philly goes to (drumrolllllll) Oloroso! Bop-ba-da-baaaa!! (Celebratory trumpet noise!)

I've always had great meals here, and whenever I thought about the top of my list, this kept popping up in my head. It's delicious and often surprises me with its interesting flavors.

Recently, I suggested this for a friend dinner and my experience completely solidified Oloroso's top billing on my Philly restaurant list. Everything I had was fantastic, but let me point out some standouts.

Squid ink rice, the perfect amount of squid ink taste, rice with a risotto like quality, and perfectly cooked fried calamari on top. 

Charred eggplant, sweet from the honey, interesting spices, a touch of bitter from the char, a flavor combination I feel like I've never had all with eggplant that soaks in all those flavors beautifully.

Coca de recapte: a flatbread with boquerones (anchovies). There's another boquerones dish on the menu, but this is the one to get! The saltiness of the anchovies pairs well with the sweetness of the roasted red peppers and the caramelized onions.

And last but certainly not least, the roasted half pig's head. We decided to splurge and try this. This dish is definitely not for the faint of heart. It's a bit gruesome: They literally bring you a pig's head, teeth and all! Then they carve it tableside, and you're left with juicy, delicious pork. The outside is the crispy pig skin, salty, crunchy, but also sweet from the caramelized gastrique and it's soooooo goodddd.

Highly, highly recommend for a great meal with great ambiance and great service!",1,soooooo,so+,so,"The outside is the crispy pig skin, salty, crunchy, but also sweet from the caramelized gastrique and it's soooooo goodddd.","Everything I had was fantastic, but let me point out some standouts.","['The' 'outside' 'is' 'the' 'crispy' 'pig' 'skin,' 'salty,' 'crunchy,'
 'but' 'also' 'sweet' 'from' 'the' 'caramelized' 'gastrique' 'and' ""it's""
 'soooooo' 'goodddd.']",[1 1 1 1 3 2 2 3 3 1 1 3 1 1 3 1 1 1 5 5]
A1XYR0F73XVORI,Amazon_Reviews/Books,I am quickly becoming a huge fan of this author! After loving mean streak and wanting more I chose Envy and it was just as gripping. LOVED the story in a story....quite interesting.,1,story....,story...+,story...,LOVED the story in a story....,I am quickly becoming a huge fan of this author!,['LOVED' 'the' 'story' 'in' 'a' 'story....'],[5 1 2 1 1 2]
NMSwvzaM0TDBLdwCN2vtAw,Yelp,"Ummmmmmm. 5 stars for Fishtown Iced Teas. And their terrace in the back. Favorite summertime activity. 

But also their food is amazing. Once I came here and the Fish Taco of the Day was fried oysters.... and they were amazing! The other tacos and everything else is also delicious. Except I read the rave reviews for their vegetarian food on here, but I wasn't a fan even though I eat veg often.",1,oysters....,oysters...+,oysters...,Once I came here and the Fish Taco of the Day was fried oysters....,Favorite summertime activity.,"['Once' 'I' 'came' 'here' 'and' 'the' 'Fish' 'Taco' 'of' 'the' 'Day' 'was'
 'fried' 'oysters....']",[1 1 1 1 1 1 2 2 1 1 2 1 3 3]
A3843MQFE0M2W1,Amazon_Reviews/Books,"Ohhhhhh, this book was so good! It's one of those feel-good, fluffy romance books, full of the cutest scenes and moments that make you all tingly! Definitely recommend to all!",1,"Ohhhhhh,","Oh+,","Oh,","Ohhhhhh, this book was so good!","It's one of those feel-good, fluffy romance books, full of the cutest scenes and moments that make you all tingly!","['Ohhhhhh,' 'this' 'book' 'was' 'so' 'good!']",[4 1 2 1 3 5]
AF61TUT2L32XL,Amazon_Reviews/Electronics,Excellent product!!! Great seller!!!,1,product!!!,product!+,product!,Excellent product!!!,Great seller!!!,['Excellent' 'product!!!'],[5 5]
112975560,TripAdvisor,Our confirmation in two different places state we reserved a smoking suite. It wasn't until after we checked in that we were told there was no smoking in any of the rooms. That there would be a $500 charge if we did smoke in the room. We were offered a down graded room near an exit but no discount for the lesser room or refund!!!,0,refund!!!,refund!+,refund!,We were offered a down graded room near an exit but no discount for the lesser room or refund!!!,Our confirmation in two different places state we reserved a smoking suite.,"['We' 'were' 'offered' 'a' 'down' 'graded' 'room' 'near' 'an' 'exit' 'but'
 'no' 'discount' 'for' 'the' 'lesser' 'room' 'or' 'refund!!!']",[1 1 1 1 2 2 1 1 1 1 1 2 2 1 1 2 1 1 3]
A3TSPYTUVUA9U0,Amazon_Reviews/Electronics,"Might I say, I am the envy of my office!  This product is worth every penny!!  This is a quality product and very user friendly.  I recommend this coffee warmer to everyone who hates leaving their desk to reheat your coffee or tea or whatever.  My fav new product!!!!!",1,product!!!!!,product!+,product!,My fav new product!!!!!,This product is worth every penny!!,['My' 'fav' 'new' 'product!!!!!'],[2 3 2 5]
c2D0CZVlBUq0prUS7FD4WA,Yelp,"We were in the area for Mardis Gras and on our bucket list was to have gumbo, jambalaya, red beans and rice, and a muffaletta. We had plans of places to go for these things, however our 11 month old daughter was not cooperating. We barely made it through the market before she bad a meltdown and we knew we had to stop and get food or we were done for the day. 
The Gazebo Cafe was right there and was not crowded. There was a band playing and the weather was great to sit outside so we picked a table and the waitress came over immediately. She was super helpful and friendly and helped us decide what all to get.
The food came out to us minutes after we ordered, which was awesome! And to top it off it was delicious! The Red Beans and Rice were sooooo good! The muffaletta was good, and the jambalaya was superb. 
I would highly recommend! Price wise, its exactly what you'd expect to pay in the middle of everything and the portions are very large.",1,sooooo,so+,so,The Red Beans and Rice were sooooo good!,"We had plans of places to go for these things, however our 11 month old daughter was not cooperating.",['The' 'Red' 'Beans' 'and' 'Rice' 'were' 'sooooo' 'good!'],[1 2 2 1 2 1 5 5]
