document_id,source,document,label,rlf,nf,root_word,rlf_sent,rand_sent,rlf_sent_pred_label,rand_sent_pred_label,word_list,imp_score,final_rlf_label,final_rand_label,is_ellipses,imp_quality,rlf_sent_len,rand_sent_len,doc_len
5FD-nWn6hcdv6TwQlU3o7A,Yelp,I have been going to Alejandra on and off for a couple of years.  Her work is amazing!  There has never been anything I have asked for that she couldn't do or figure out how to do!  She works very hard to do it right!  The products she uses is not comparable to the walk in nail salons!  I can wear a set for weeks before a fill with no breaks and my nails aren't completely ruined when I decide to have them removed!  Her warm smile and bubbly personality and her amazing art will have me coming back to her for as long as I can!!!,1,can!!!,can!+,can!,Her warm smile and bubbly personality and her amazing art will have me coming back to her for as long as I can!!!,I can wear a set for weeks before a fill with no breaks and my nails aren't completely ruined when I decide to have them removed!,1,1,"['Her' 'warm' 'smile' 'and' 'bubbly' 'personality' 'and' 'her' 'amazing'
 'art' 'will' 'have' 'me' 'coming' 'back' 'to' 'her' 'for' 'as' 'long'
 'as' 'I' 'can!!!']",[2 4 4 1 4 3 1 2 5 3 1 1 2 3 3 1 2 1 1 2 1 2 5],1,1,0,5.0,23,26,107
102893482,TripAdvisor,"I loved my stay!!! We have just returned from our 4 night stay in the Comfort Inn-I was apprenhensive about our choice of hotel after reading the reviews-yet we all look for different things! I chose it for location, the relaxed style and the breakfast. We had a very comfy room, clean linen, towels replaced daily and plenty of them. Plenty of hot water for bath and shower. Tea and coffee facilities in the lobby- Breakfast was fine-I didn't want to be looking for somewhere to eat first thing in the morning-donuts, waffles cereals,toast, muffins plenty to set you on your way. Brendans is excellent for a meal -quite a transformation from the breakfast area in the morning. No trouble with noise(I had packed ear plugs just incase!!!) Take on board the age of the building and the fact you are there mainly to sleep! Computer in the lobby-very handy The Grays hop on hop off bus is a 'yes' Fabulous views from the Rockefleller Centre.",1,stay!!!,stay!+,stay!,I loved my stay!!!,Plenty of hot water for bath and shower.,1,1,['I' 'loved' 'my' 'stay!!!'],[2 5 2 5],1,1,0,5.0,4,8,166
APV89Q614YAS7,Amazon_Reviews/Books,"This was soooooo good but it ends on a cliff hanger. I can't wait for the next book, great author.",1,soooooo,so+,so,This was soooooo good but it ends on a cliff hanger.,"I can't wait for the next book, great author.",1,1,"['This' 'was' 'soooooo' 'good' 'but' 'it' 'ends' 'on' 'a' 'cliff'
 'hanger.']",[2 1 5 4 1 2 2 1 1 2 3],1,1,0,4.0,11,9,20
A1D0KTW6XM8ERV,Amazon_Reviews/Electronics,The reviews were spot on!  This is an amazing little radio!!!!  I had a MUCH more expensive one in my kitchen and it was rubbish at picking up stations!!  So happy with this one.  I may buy another for outside!!!,1,radio!!!!,radio!+,radio!,This is an amazing little radio!!!!,So happy with this one.,1,1,['This' 'is' 'an' 'amazing' 'little' 'radio!!!!'],[2 1 1 5 2 5],1,1,0,5.0,6,5,40
A199RBM6CWFRK,Amazon_Reviews/Books,Loved this book!!! A page turner for sure. I could not put it down!! I cannot wait to read another James Patterson novel!,1,book!!!,book!+,book!,Loved this book!!!,I cannot wait to read another James Patterson novel!,1,1,['Loved' 'this' 'book!!!'],[5 2 5],1,1,0,5.0,3,9,23
AS9WQZV23USWZ,Amazon_Reviews/Books,"This was purchased as a Christmas gift. I did take a peek and liked what I saw. Very beautiful pictures even before they are colored! I do have to say that I see ""free"" pages of this book ALL OVER the internet and it's NOT fair to the artist who put such thought and hard work into making this book to have her work stolen like that!!! PLEASE PURCHASE THIS BOOK IF YOU LIKE WHAT YOU SEE! It's not like it's over $10, like SO many others! Artists deserve credit due to them and by purchasing their books and not printing all the ""freebies"" you can find is the way to keep the ones you like making MORE! Thank You Majorie Sarnat for such a wonderful job. Please keep drawing for us!",1,that!!!,that!+,that!,"I do have to say that I see ""free"" pages of this book ALL OVER the internet and it's NOT fair to the artist who put such thought and hard work into making this book to have her work stolen like that!!!",This was purchased as a Christmas gift.,0,1,"['I' 'do' 'have' 'to' 'say' 'that' 'I' 'see' '""free""' 'pages' 'of' 'this'
 'book' 'ALL' 'OVER' 'the' 'internet' 'and' ""it's"" 'NOT' 'fair' 'to' 'the'
 'artist' 'who' 'put' 'such' 'thought' 'and' 'hard' 'work' 'into' 'making'
 'this' 'book' 'to' 'have' 'her' 'work' 'stolen' 'like' 'that!!!']","[1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 3 3 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1
 1 2 4 2 5]",0,1,0,5.0,42,7,132
mmPkRMoonhSBBV8_MSkbJw,Yelp,"Every time I am in Reno I eat here!!! This is the spot!!!
Fresh, homemade yummy food just like going to grandmas house. 
I get the carne asada plate, with nice chorizo beans, rice, fresh tortillas- so good. Menudo is always great Sunday morning!! Fish tacos are bomb!! Everything here is good.",1,here!!!,here!+,here!,Every time I am in Reno I eat here!!!,Menudo is always great Sunday morning!!,1,1,['Every' 'time' 'I' 'am' 'in' 'Reno' 'I' 'eat' 'here!!!'],[1 1 1 1 1 1 1 1 5],1,1,0,5.0,9,6,52
5390659,TripAdvisor,"We stayed at the Quality Inn on Security Blvd in Baltimore, MD. The motel was old and dirty. We had to move to another room because the smell was so bad. The room we moved to was much better. The cleaning crew was good and did everything to make our stay bearable. Management knew that this motel was going to be full to capacity and the elevators were not working and no one showed up to fix them...need I say more????",0,more????,more?+,more?,need I say more????,"We stayed at the Quality Inn on Security Blvd in Baltimore, MD.",0,1,['need' 'I' 'say' 'more????'],[2 1 2 4],0,1,0,4.5,4,12,81
A2FDBQXYQ3HQ8A,Amazon_Reviews/Electronics,"I couldn't be happier. I searched for days looking for the perfect external power bank since this is my first one. I did a lot of research and read a lot of reviews looking for a battery that would satisfy my needs. I have the galaxy s5 as well as the Galaxy Tab 4 and this charger works great for both. it charged my galaxy s5 from 30% to 100% in just an hour while I was at school. for the price and Battery capacity you just can't go wrong. at first I wasn't sure based on the small amount of reviews and the simple fact that other power banks with the same mAh are almost twice the price. but I took a gamble and it sure paid off. I notice a lot of people in the reviews say that its heavy or it's bigger than what they expected but I have no complaints because it does exactly what I need it to do, be a portable external battery, the size doesn't bother me because I could just throw it in the Cinch bag that came with it, stick it in my backpack and be on my way. it has a nice rubbery finish thats texturized for grip. the only thing I'm not a fan of is the orange. I don't like the color orange but all in all it's not a deal breaker because it's a great product. I like that it has the four lights showing you each charge representing 25% of the battery. Omaker has gained a loyal customer. this is a great product for a great price. I highly recommend it!!!!",1,it!!!!,it!+,it!,I highly recommend it!!!!,the only thing I'm not a fan of is the orange.,1,0,['I' 'highly' 'recommend' 'it!!!!'],[1 4 4 5],1,0,0,5.0,4,11,275
1TRzlt_KPyESn26tEzifyg,Yelp,"I love this place the food is sooooo good .I really like the shrimp curry, the Pho soup is excellent . I think the service is great to . I see so many people making comments on the restrooms  what are you reviewing the John or the food?  The restrooms are clean. I do understand how someone may what clean restrooms but that should not be in a review for food taste.",1,sooooo,so+,so,I love this place the food is sooooo good .,I do understand how someone may what clean restrooms but that should not be in a review for food taste.,1,0,['I' 'love' 'this' 'place' 'the' 'food' 'is' 'sooooo' 'good' '.'],[1 5 1 1 1 1 1 5 4 1],1,0,0,5.0,10,20,72
WbZWnpSxGbNXtlapSpNmgQ,Yelp,"Came here with a friend that was in town and in the area so she figured we could do lunch together, chose this place because of a new menu option supposedly. 

Sat down and got the menu and I was grossed out to say the least, the menus has not been cleaned for days the pages were stuck together.

All I could think about was if the menu is this dirty the tables forks and spoons are just as dirty.

Manager came to see how we were enjoying out lunch, and I pointed out the dirty menus he kinda laughed and said it was not cleaned last night. UMMMM REALLY, YOU THINK SIR.",0,UMMMM,UM+,UM,"UMMMM REALLY, YOU THINK SIR.","Sat down and got the menu and I was grossed out to say the least, the menus has not been cleaned for days the pages were stuck together.",0,0,"['UMMMM' 'REALLY,' 'YOU' 'THINK' 'SIR.']",[1 2 1 1 1],0,0,0,2.0,5,28,113
j8lilZC9CSp2IkFga7t9lg,Yelp,"All I can say is, ""WOW!"" I'm visiting from out of town and was looking for a little pampering. I read the reviews on Yelp and was excited to find out in person that the reviews were all true. I had an amazing facial and microdermabrasion with Elvia. She was so sweet, extremely efficient and a wonderful aesthetician. She made sure I understood everything she was about to do, and continued throughout the facial to make sure I was comfortable!  I will definitely be back next time I'm in town!  Stephanie and Wendy were awesome too!! Thank you, thank you!!!",1,you!!!,you!+,you!,"Thank you, thank you!!!",I'm visiting from out of town and was looking for a little pampering.,1,1,"['Thank' 'you,' 'thank' 'you!!!']",[3 2 3 4],1,1,0,4.0,4,13,100
Ah_vLxfQGK_-xbI3IjDczQ,Yelp,"Talk about wow!!! David is personally there making it a great place to eat. My kids and I had a blast eating here genuine hot dogs. The Hot Cheetos, cream cheese with hot dog is amazing not to mention the Santa Barbara Style Hotdog is very special. I am a strong supporter of local family owned businesses and you just won a customer for life now.",1,wow!!!,wow!+,wow!,Talk about wow!!!,I am a strong supporter of local family owned businesses and you just won a customer for life now.,1,1,['Talk' 'about' 'wow!!!'],[1 1 5],1,1,0,3.0,3,19,66
g2VJP9v0iF2vB-5HuyX0tQ,Yelp,I was so excited to go to this place but unfortunately I was soooo disappointed from the appetizer to the entree.  I noticed a reoccurring them with my order. There was this annoying tangy base. It was so overwhelming. I would not put them in the 5 star category. The oysters were great but not enough to make me go back. I was planning on bringing my team from work there but that was cancelled by this super overwhelming tangy experience.Re- work the menu,0,soooo,so+,so,I was so excited to go to this place but unfortunately I was soooo disappointed from the appetizer to the entree.,I would not put them in the 5 star category.,0,0,"['I' 'was' 'so' 'excited' 'to' 'go' 'to' 'this' 'place' 'but'
 'unfortunately' 'I' 'was' 'soooo' 'disappointed' 'from' 'the' 'appetizer'
 'to' 'the' 'entree.']",[1 1 3 4 1 1 1 1 2 1 3 1 1 4 5 1 1 2 1 1 2],0,0,0,1.0,21,10,84
A1QL0PMFP9MQ7R,Amazon_Reviews/Books,My son (2.5) loves pookie so much!!! We pick one to read 2-3 times a week! This was a great way to get the collection all at once and made a great Easter gift,1,much!!!,much!+,much!,My son (2.5) loves pookie so much!!!,This was a great way to get the collection all at once and made a great Easter gift,1,1,['My' 'son' '(2.5)' 'loves' 'pookie' 'so' 'much!!!'],[1 2 1 4 2 3 5],1,1,0,5.0,7,18,34
A3U7531122206D,Amazon_Reviews/Books,"I have read a great deal in the personal growth and buisness development fields and am not easily impressed anymore. It all seems the same - until now. At first I wasn't sure about the Power of Personal Accountability, but as I got into it I was quickly emersed in the ideas and the practical steps given to look at things differently; I could actually feel the book impacting my thoughts and actions. It's more than a book, it is hard to describe, but it gives life, language and practicality to a powerful way of being in the world. The concepts in this book have changed my life; I see choices more clearly and make them with greater peace and higher intention. Check it out and give it a chance - there is something here for everyone!!!",1,everyone!!!,everyone!+,everyone!,Check it out and give it a chance - there is something here for everyone!!!,The concepts in this book have changed my life; I see choices more clearly and make them with greater peace and higher intention.,1,1,"['Check' 'it' 'out' 'and' 'give' 'it' 'a' 'chance' '-' 'there' 'is'
 'something' 'here' 'for' 'everyone!!!']",[2 1 2 1 2 1 1 2 1 1 1 2 1 1 5],1,1,0,5.0,15,23,137
